id,setor,soma_associados,cor_node,cnae_fiscal_principal
26057084,42 - Obras de Infraestrutura,3,blue,4221903
11184627,42 - Obras de Infraestrutura,9,blue,4299599
49007882,68 - Atividades Imobiliárias,3,red,6810201
47442492,Outros,5,yellow,4689301
05021449,41 - Construção de Edifícios,3,green,4120400
36821571,Outros,6,yellow,4752100
12575749,Outros,8,yellow,7740300
24031228,Outros,10,yellow,4639701
11411491,Outros,12,yellow,4645101
12576225,41 - Construção de Edifícios,15,green,4110700
05140066,41 - Construção de Edifícios,5,green,4120400
13966948,Outros,7,yellow,6462000
53327145,68 - Atividades Imobiliárias,3,red,6822600
04787941,Outros,8,yellow,4922102
18551969,Outros,2,yellow,4313400
19339615,41 - Construção de Edifícios,9,green,4110700
10759158,41 - Construção de Edifícios,47,green,4110700
09200985,Outros,14,yellow,6911701
24701795,68 - Atividades Imobiliárias,27,red,6810202
04977583,Outros,6,yellow,8411600
24940502,Outros,12,yellow,4611700
21584046,41 - Construção de Edifícios,5,green,4110700
32547311,41 - Construção de Edifícios,14,green,4110700
15578342,Outros,15,yellow,8630504
23386664,68 - Atividades Imobiliárias,3,red,6810202
14727495,68 - Atividades Imobiliárias,13,red,6810202
44592083,68 - Atividades Imobiliárias,24,red,6810202
63883672,Outros,9,yellow,4313400
07805598,41 - Construção de Edifícios,12,green,4120400
40898023,68 - Atividades Imobiliárias,10,red,6810201
10571491,41 - Construção de Edifícios,5,green,4120400
31249508,Outros,6,yellow,9313100
07263172,Outros,2,yellow,7500100
05665464,41 - Construção de Edifícios,15,green,4120400
31744670,68 - Atividades Imobiliárias,14,red,6810202
15671192,Outros,17,yellow,7740300
04833448,Outros,3,yellow,5510801
13697835,Outros,29,yellow,4930202
31044915,68 - Atividades Imobiliárias,5,red,6822600
12620846,Outros,18,yellow,6462000
09131179,Outros,6,yellow,9412099
03547690,Outros,28,yellow,1813099
13188854,Outros,6,yellow,1041400
08689524,68 - Atividades Imobiliárias,12,red,6822600
04923363,Outros,3,yellow,1069400
46466187,Outros,8,yellow,0724301
11285757,68 - Atividades Imobiliárias,12,red,6810202
04837983,Outros,4,yellow,1610203
19112682,Outros,56,yellow,6462000
00480113,42 - Obras de Infraestrutura,4,blue,4222701
03123352,41 - Construção de Edifícios,13,green,4110700
29330322,Outros,4,yellow,4930202
20053965,Outros,6,yellow,7490103
10913468,41 - Construção de Edifícios,5,green,4120400
34344872,41 - Construção de Edifícios,11,green,4120400
19386958,41 - Construção de Edifícios,2,green,4110700
19693476,42 - Obras de Infraestrutura,16,blue,4299599
34877670,Outros,5,yellow,4744005
31328713,Outros,5,yellow,8230001
27114189,68 - Atividades Imobiliárias,7,red,6810201
03832803,41 - Construção de Edifícios,4,green,4120400
23604235,Outros,14,yellow,4930202
49915450,41 - Construção de Edifícios,15,green,4120400
63860720,41 - Construção de Edifícios,5,green,4120400
39927204,41 - Construção de Edifícios,7,green,4110700
09110945,Outros,47,yellow,6462000
15834838,Outros,4,yellow,6436100
32308609,41 - Construção de Edifícios,17,green,4110700
83904276,Outros,7,yellow,3299099
26316361,Outros,7,yellow,8610102
26967764,Outros,5,yellow,1811302
24878793,Outros,2,yellow,8630503
12298780,Outros,14,yellow,7112000
20614990,Outros,8,yellow,4741500
49976150,Outros,11,yellow,3329599
37074548,Outros,6,yellow,5510801
30248459,Outros,2,yellow,8211300
21727838,Outros,7,yellow,4744099
26455653,Outros,7,yellow,4924800
30532710,68 - Atividades Imobiliárias,32,red,6810201
30797118,41 - Construção de Edifícios,41,green,4120400
56747469,Outros,5,yellow,6462000
31328128,Outros,5,yellow,8211300
14309414,Outros,9,yellow,6462000
55177767,Outros,7,yellow,4759899
11822045,Outros,2,yellow,7490103
40184742,Outros,6,yellow,6190601
20867885,68 - Atividades Imobiliárias,9,red,6810202
27389567,41 - Construção de Edifícios,21,green,4110700
19954308,Outros,37,yellow,4511101
04782140,Outros,6,yellow,7112000
83311464,Outros,11,yellow,4711302
33850897,41 - Construção de Edifícios,15,green,4110700
08904510,Outros,37,yellow,4541203
08668308,41 - Construção de Edifícios,59,green,4110700
08603653,41 - Construção de Edifícios,4,green,4120400
45373405,Outros,7,yellow,4541206
83325381,Outros,30,yellow,8610101
40686260,Outros,7,yellow,5022002
44470034,Outros,28,yellow,6462000
12633984,Outros,13,yellow,6462000
26751767,Outros,18,yellow,8211300
54850493,68 - Atividades Imobiliárias,7,red,6821801
32984883,68 - Atividades Imobiliárias,18,red,6810201
05641437,41 - Construção de Edifícios,3,green,4120400
19676520,Outros,4,yellow,4682600
10891580,Outros,6,yellow,4930202
04882924,41 - Construção de Edifícios,7,green,4120400
01532874,Outros,2,yellow,4729699
45350684,68 - Atividades Imobiliárias,10,red,6810202
12123925,Outros,12,yellow,4729699
37133990,Outros,5,yellow,4663000
05103250,Outros,31,yellow,6462000
08645489,42 - Obras de Infraestrutura,4,blue,4299599
15249867,41 - Construção de Edifícios,18,green,4120400
06189829,Outros,13,yellow,8640205
58251511,Outros,4,yellow,6462000
28118627,Outros,24,yellow,6462000
07887094,41 - Construção de Edifícios,28,green,4110700
10867643,Outros,11,yellow,4313400
55533763,Outros,12,yellow,7112000
18406599,41 - Construção de Edifícios,29,green,4110700
33185423,Outros,6,yellow,4789099
35140119,Outros,6,yellow,4782201
41493205,Outros,9,yellow,4321500
83332908,42 - Obras de Infraestrutura,7,blue,4213800
09471801,68 - Atividades Imobiliárias,8,red,6810202
09424775,Outros,7,yellow,7719599
52203046,Outros,26,yellow,5510801
14860686,Outros,3,yellow,8640202
83303776,Outros,9,yellow,4784900
51671142,42 - Obras de Infraestrutura,7,blue,4211101
03501868,Outros,8,yellow,7020400
63879381,Outros,7,yellow,8610101
04896759,Outros,28,yellow,4774100
47262312,Outros,22,yellow,2330301
07924602,Outros,13,yellow,4744099
18087152,68 - Atividades Imobiliárias,24,red,6810202
23322870,68 - Atividades Imobiliárias,15,red,6810201
07405193,41 - Construção de Edifícios,19,green,4110700
37218720,Outros,7,yellow,4530703
25292639,Outros,38,yellow,6462000
09016708,41 - Construção de Edifícios,14,green,4110700
49511698,Outros,7,yellow,6619399
03480697,41 - Construção de Edifícios,12,green,4120400
09456927,Outros,7,yellow,4645101
31134654,68 - Atividades Imobiliárias,7,red,6810202
02960272,41 - Construção de Edifícios,2,green,4120400
43291259,Outros,38,yellow,0115600
39904597,Outros,11,yellow,4723700
47620989,Outros,3,yellow,4623106
20001357,Outros,21,yellow,8610101
01604148,Outros,19,yellow,6911701
11159109,68 - Atividades Imobiliárias,4,red,6810202
31707647,Outros,6,yellow,4530701
26635014,41 - Construção de Edifícios,4,green,4110700
86126653,Outros,6,yellow,1031700
20342633,41 - Construção de Edifícios,2,green,4120400
05373418,Outros,13,yellow,4773300
47067196,41 - Construção de Edifícios,5,green,4120400
40169079,68 - Atividades Imobiliárias,17,red,6810202
06041427,Outros,5,yellow,4330404
27170437,Outros,6,yellow,8630501
00689952,41 - Construção de Edifícios,41,green,4120400
35868114,Outros,12,yellow,4731800
17630678,41 - Construção de Edifícios,5,green,4120400
35726153,42 - Obras de Infraestrutura,5,blue,4211101
48605837,42 - Obras de Infraestrutura,6,blue,4213800
19383540,Outros,11,yellow,6463800
55039592,Outros,9,yellow,7020400
57370622,Outros,7,yellow,4623199
40272576,Outros,8,yellow,4321500
17285246,Outros,7,yellow,4665600
30534814,Outros,15,yellow,4771701
16615943,41 - Construção de Edifícios,8,green,4120400
42084429,41 - Construção de Edifícios,23,green,4110700
07031623,Outros,37,yellow,4511104
04722112,68 - Atividades Imobiliárias,14,red,6810202
24209286,Outros,3,yellow,6630400
09650153,Outros,20,yellow,6463800
10627815,Outros,7,yellow,4661300
11654469,68 - Atividades Imobiliárias,24,red,6822600
41296756,68 - Atividades Imobiliárias,6,red,6810202
40582446,Outros,10,yellow,4635499
40600676,Outros,8,yellow,4321500
29118884,Outros,14,yellow,7711000
18983720,41 - Construção de Edifícios,36,green,4110700
20239662,41 - Construção de Edifícios,10,green,4120400
30143000,Outros,10,yellow,8230002
40348570,Outros,4,yellow,0133401
18513228,68 - Atividades Imobiliárias,2,red,6822600
01175491,Outros,14,yellow,4399101
07307106,Outros,6,yellow,8640202
21399950,41 - Construção de Edifícios,27,green,4120400
18548319,Outros,37,yellow,4511101
09396095,41 - Construção de Edifícios,16,green,4110700
07772245,68 - Atividades Imobiliárias,26,red,6810201
29320798,Outros,23,yellow,6462000
46321970,68 - Atividades Imobiliárias,21,red,6810202
56070207,68 - Atividades Imobiliárias,14,red,6810201
39584007,Outros,14,yellow,8650003
33560445,68 - Atividades Imobiliárias,11,red,6810202
20443071,41 - Construção de Edifícios,15,green,4120400
33921399,41 - Construção de Edifícios,5,green,4120400
09072358,41 - Construção de Edifícios,13,green,4110700
31596625,42 - Obras de Infraestrutura,6,blue,4211101
47308946,Outros,5,yellow,4771701
13389856,42 - Obras de Infraestrutura,12,blue,4299599
04955076,Outros,9,yellow,4930203
23328224,68 - Atividades Imobiliárias,10,red,6810202
11339503,Outros,20,yellow,6491300
33520093,41 - Construção de Edifícios,6,green,4120400
58246272,41 - Construção de Edifícios,23,green,4110700
41510743,41 - Construção de Edifícios,5,green,4120400
05551713,Outros,15,yellow,4712100
46719330,41 - Construção de Edifícios,29,green,4110700
10773426,Outros,9,yellow,4712100
27773901,41 - Construção de Edifícios,9,green,4110700
22942965,Outros,27,yellow,8610101
83776310,41 - Construção de Edifícios,27,green,4120400
02821137,68 - Atividades Imobiliárias,5,red,6822600
00564984,Outros,29,yellow,7911200
36585525,Outros,3,yellow,8532500
22210067,Outros,19,yellow,3811400
55800799,Outros,5,yellow,4691500
37131191,Outros,4,yellow,7319099
51870722,41 - Construção de Edifícios,4,green,4110700
35431809,Outros,13,yellow,7729202
46423577,Outros,37,yellow,7719599
07561334,41 - Construção de Edifícios,5,green,4120400
36011750,Outros,5,yellow,4771701
52603474,Outros,7,yellow,4771701
40039111,Outros,7,yellow,6462000
26780889,Outros,5,yellow,8219999
13802233,Outros,2,yellow,4731800
21916066,Outros,7,yellow,4729699
51897840,Outros,3,yellow,6462000
55719309,42 - Obras de Infraestrutura,18,blue,4211101
10233096,Outros,33,yellow,0151201
18171321,Outros,6,yellow,4530703
12703882,41 - Construção de Edifícios,47,green,4110700
35722119,Outros,3,yellow,0161099
23200237,Outros,9,yellow,6491300
48638604,42 - Obras de Infraestrutura,16,blue,4299599
22911135,41 - Construção de Edifícios,9,green,4120400
26495569,Outros,11,yellow,6462000
13141538,41 - Construção de Edifícios,15,green,4110700
30728534,Outros,13,yellow,5611201
53745886,Outros,3,yellow,8630599
47793404,Outros,5,yellow,4691500
22811037,68 - Atividades Imobiliárias,10,red,6822600
04784037,Outros,6,yellow,6462000
56196880,42 - Obras de Infraestrutura,18,blue,4211101
34857185,Outros,14,yellow,0162899
13888791,Outros,9,yellow,4784900
27838145,Outros,3,yellow,5611203
58279901,68 - Atividades Imobiliárias,20,red,6810202
05533929,41 - Construção de Edifícios,3,green,4120400
48097704,Outros,7,yellow,4530703
04965341,Outros,10,yellow,4541206
27850782,Outros,14,yellow,5611203
22377831,Outros,7,yellow,4731800
13424484,Outros,12,yellow,4679699
22191310,Outros,6,yellow,8630503
43629719,Outros,5,yellow,4673700
50712229,68 - Atividades Imobiliárias,7,red,6822600
55569173,Outros,14,yellow,6463800
34595112,Outros,3,yellow,4721102
09589716,41 - Construção de Edifícios,58,green,4110700
15752934,Outros,17,yellow,8011101
55039591,Outros,9,yellow,6462000
37578286,Outros,14,yellow,8610102
04443364,42 - Obras de Infraestrutura,22,blue,4299599
07506820,Outros,6,yellow,4530703
16515254,68 - Atividades Imobiliárias,36,red,6810203
01657482,Outros,29,yellow,7311400
39634561,Outros,5,yellow,1033302
02072400,42 - Obras de Infraestrutura,3,blue,4299599
55059900,68 - Atividades Imobiliárias,29,red,6810202
17329935,Outros,8,yellow,8640206
24449772,Outros,6,yellow,3011302
11158828,41 - Construção de Edifícios,47,green,4110700
50231311,68 - Atividades Imobiliárias,29,red,6810201
47456294,Outros,9,yellow,6911701
33963982,41 - Construção de Edifícios,21,green,4110700
40672565,41 - Construção de Edifícios,10,green,4120400
14311143,Outros,2,yellow,7711000
29473452,68 - Atividades Imobiliárias,11,red,6822600
22503284,Outros,8,yellow,4689301
09145594,68 - Atividades Imobiliárias,38,red,6822600
42502934,Outros,5,yellow,4712100
16739367,68 - Atividades Imobiliárias,22,red,6810201
11175333,68 - Atividades Imobiliárias,9,red,6810202
52009675,41 - Construção de Edifícios,13,green,4110700
17946404,Outros,5,yellow,4322303
42365622,Outros,38,yellow,6462000
07203769,41 - Construção de Edifícios,3,green,4120400
04340188,41 - Construção de Edifícios,3,green,4120400
20444075,Outros,3,yellow,8599604
04558805,41 - Construção de Edifícios,31,green,4120400
39836313,Outros,13,yellow,8211300
18819000,68 - Atividades Imobiliárias,15,red,6810202
15257553,Outros,11,yellow,2930101
04972915,68 - Atividades Imobiliárias,20,red,6810202
01716311,41 - Construção de Edifícios,5,green,4110700
18133996,41 - Construção de Edifícios,5,green,4110700
24299910,Outros,9,yellow,8011101
83858464,Outros,3,yellow,0220901
26704936,Outros,7,yellow,4399103
22993378,42 - Obras de Infraestrutura,23,blue,4211101
42026335,Outros,3,yellow,4781400
11248496,41 - Construção de Edifícios,18,green,4110700
22703141,42 - Obras de Infraestrutura,2,blue,4213800
22581790,Outros,2,yellow,2833000
14401775,41 - Construção de Edifícios,12,green,4110700
00787715,Outros,5,yellow,2342702
83367219,Outros,12,yellow,8640208
08806801,41 - Construção de Edifícios,7,green,4120400
25274687,68 - Atividades Imobiliárias,7,red,6810201
05085592,Outros,6,yellow,4399101
19069249,41 - Construção de Edifícios,5,green,4120400
18051655,68 - Atividades Imobiliárias,12,red,6810201
13006347,68 - Atividades Imobiliárias,31,red,6810201
24947034,68 - Atividades Imobiliárias,29,red,6810202
14686260,Outros,25,yellow,6462000
07418827,41 - Construção de Edifícios,10,green,4120400
30258795,Outros,2,yellow,6462000
17474408,68 - Atividades Imobiliárias,13,red,6810202
22663610,Outros,5,yellow,7112000
08792120,Outros,21,yellow,0151201
15616728,68 - Atividades Imobiliárias,5,red,6810202
00654914,Outros,2,yellow,7112000
51098407,Outros,9,yellow,0151201
18260926,Outros,11,yellow,9313100
02040696,41 - Construção de Edifícios,16,green,4120400
21217025,Outros,19,yellow,6462000
24239365,Outros,18,yellow,6462000
34058036,41 - Construção de Edifícios,3,green,4120400
46563024,Outros,6,yellow,6462000
48645197,68 - Atividades Imobiliárias,7,red,6810202
57595213,Outros,8,yellow,4399103
08399377,Outros,5,yellow,4711302
15887193,Outros,9,yellow,1121600
07342268,41 - Construção de Edifícios,6,green,4120400
29828648,41 - Construção de Edifícios,6,green,4120400
58001906,Outros,4,yellow,4649410
10849832,68 - Atividades Imobiliárias,9,red,6810202
20299794,68 - Atividades Imobiliárias,3,red,6821801
56167438,41 - Construção de Edifícios,8,green,4110700
27015623,Outros,40,yellow,4511102
15255821,Outros,21,yellow,8513900
10638730,Outros,8,yellow,9321200
27413530,41 - Construção de Edifícios,21,green,4110700
22247153,Outros,7,yellow,4641903
22226927,Outros,9,yellow,4771701
20917171,68 - Atividades Imobiliárias,8,red,6821802
05567029,41 - Construção de Edifícios,12,green,4110700
55838925,41 - Construção de Edifícios,40,green,4110700
27672905,Outros,6,yellow,7319003
17697451,Outros,5,yellow,7490103
12307469,Outros,37,yellow,4731800
54277533,68 - Atividades Imobiliárias,13,red,6810202
17949899,Outros,3,yellow,4753900
20920169,Outros,9,yellow,8299706
47074615,41 - Construção de Edifícios,14,green,4120400
02809222,42 - Obras de Infraestrutura,2,blue,4292802
41296776,68 - Atividades Imobiliárias,7,red,6810202
39798088,68 - Atividades Imobiliárias,10,red,6810202
52882279,Outros,7,yellow,1013902
08938822,Outros,2,yellow,4930202
08362093,41 - Construção de Edifícios,5,green,4120400
17112048,41 - Construção de Edifícios,6,green,4110700
40695263,41 - Construção de Edifícios,25,green,4110700
26557523,Outros,3,yellow,3314710
32086315,Outros,4,yellow,3600601
07613550,Outros,6,yellow,7020400
84191618,Outros,9,yellow,4923002
57285529,41 - Construção de Edifícios,9,green,4110700
48460634,Outros,7,yellow,6613400
13224246,Outros,8,yellow,4631100
16917302,41 - Construção de Edifícios,5,green,4120400
03654853,Outros,11,yellow,8640212
02040698,42 - Obras de Infraestrutura,12,blue,4211101
21496833,Outros,4,yellow,4645101
18111277,Outros,20,yellow,4530705
14376007,41 - Construção de Edifícios,45,green,4110700
05427042,Outros,16,yellow,0151201
41699731,Outros,5,yellow,4669999
05003249,41 - Construção de Edifícios,25,green,4120400
39592690,Outros,8,yellow,7112000
45726243,Outros,5,yellow,4637199
06185462,Outros,7,yellow,4623109
55312915,Outros,3,yellow,6462000
14514225,Outros,9,yellow,4731800
35674433,Outros,12,yellow,6462000
31619759,41 - Construção de Edifícios,2,green,4120400
04384623,Outros,3,yellow,4755502
21489543,Outros,4,yellow,4616800
55853422,Outros,14,yellow,7020400
12417145,Outros,5,yellow,8630504
14031152,Outros,4,yellow,7112000
10482140,Outros,20,yellow,4530705
21623664,Outros,11,yellow,4771701
41463606,Outros,11,yellow,6462000
44803275,Outros,3,yellow,3314799
53210341,Outros,14,yellow,6462000
46290445,41 - Construção de Edifícios,6,green,4110700
34620138,68 - Atividades Imobiliárias,9,red,6810201
17680127,Outros,20,yellow,6462000
43406576,Outros,17,yellow,7319099
27370604,Outros,5,yellow,4784900
84154608,Outros,13,yellow,8640201
50908405,Outros,12,yellow,4520005
05896729,Outros,30,yellow,4649408
39963747,Outros,5,yellow,4639701
11161770,41 - Construção de Edifícios,18,green,4110700
37894564,68 - Atividades Imobiliárias,42,red,6810201
11066360,41 - Construção de Edifícios,19,green,4110700
05204409,Outros,15,yellow,4313400
