from,to,associado
28452640,38244840,1
04135703,19312885,1
04135703,57211830,1
04135703,08036041,1
04135703,46001783,1
04135703,83368993,1
04135703,45029722,1
04135703,16821155,1
04135703,29629465,1
04135703,06028654,1
04551842,05005533,1
04551842,28681208,1
04551842,49419600,1
04984746,11257217,1
04984746,29478536,1
04984746,51602879,1
04984746,24486972,1
04984746,12323900,1
04984746,41949880,1
04984746,63870406,1
04984746,19259160,1
34647404,83375071,1
34647404,49071390,1
03178865,15747686,1
03178865,13759117,1
06938776,44618737,1
00977821,52916924,1
37657857,50190985,1
45383755,53049754,1
45383755,51649951,1
09558788,23775015,1
42909526,57155797,1
42909526,47401144,1
48905225,53620897,1
48905225,58447768,1
48905225,53874270,1
48905225,55207387,1
48905225,53620896,1
48905225,55273088,1
48905225,54782375,1
48905225,50473993,1
48905225,56090606,1
48905225,54545658,1
48905225,50560053,1
48905225,53874267,1
48905225,51357212,1
40967006,41365205,1
40967006,83308593,1
40967006,51507395,1
53516343,57262161,1
53516343,54032852,1
53516343,63887699,1
00738438,11257217,1
00738438,04984746,1
00738438,29478536,1
00738438,51602879,1
00738438,24486972,1
00738438,12323900,1
00738438,41949880,1
00738438,63870406,1
00738438,19259160,1
00738438,02040696,1
46532733,50349654,1
46532733,49827342,1
42015688,53209188,1
42015688,54790193,1
42015688,57726453,1
42015688,48424730,1
42015688,56419404,1
11307596,26146336,1
11307596,17746880,1
11307596,45907772,1
11307596,35517311,1
11307596,28387089,1
11307596,43012876,1
11307596,57311619,1
11307596,44175488,1
54931730,55266608,1
55416678,83904276,1
12605607,83370346,1
07620517,20663960,1
07620517,32308609,1
07620517,30107701,1
07620517,30108825,1
07620517,30129747,1
07620517,30108077,1
24582662,32190397,1
34635417,44374020,1
34635417,51576659,1
05355187,53620897,1
05355187,58447768,1
05355187,53874270,1
05355187,55207387,1
05355187,36357201,1
05355187,53620896,1
05355187,55273088,1
05355187,54782375,1
05355187,50473993,1
05355187,34638734,1
05355187,48905225,1
05355187,56090606,1
05355187,54545658,1
05355187,50560053,1
05355187,16455522,1
05355187,53874267,1
05355187,51357212,1
55965778,57160313,1
54619214,83367219,1
54619214,54885487,1
47739796,54486914,1
47739796,51844319,1
04330842,33770624,1
04330842,11481911,1
43996246,50800787,1
51418907,53767907,1
09627328,22960942,1
09627328,57122594,1
09627328,57350474,1
09627328,17285246,1
04377790,55438214,1
04377790,42517074,1
04377790,41644046,1
04377790,18087152,1
04377790,27170437,1
13778425,47756561,1
13778425,44591942,1
13778425,22044582,1
13778425,50738091,1
13778425,55991912,1
13778425,52987384,1
13778425,83372813,1
11508712,35289849,1
11508712,14710390,1
11508712,13065972,1
11508712,23522994,1
11508712,12816833,1
11508712,18879278,1
08242838,14631621,1
08242838,50383902,1
08242838,09163579,1
08242838,18548319,1
08242838,37480610,1
08242838,08904510,1
08242838,36953059,1
08242838,19954308,1
08242838,50150082,1
08242838,84189950,1
08242838,46423577,1
08242838,09145594,1
08242838,33075616,1
08242838,41738095,1
08242838,55033552,1
08242838,10202385,1
08242838,15415504,1
40188027,97519130,1
16821155,43308259,1
16821155,28751132,1
16821155,37894564,1
16821155,36905323,1
16821155,48790338,1
16821155,55838925,1
15185037,21727838,1
15185037,28899558,1
18486298,44376400,1
18486298,27947556,1
18486298,44459996,1
18486298,45609353,1
18486298,42548649,1
08679561,33915999,1
14032452,23328224,1
14032452,25174833,1
28809856,51354213,1
28809856,30728534,1
28809856,46140895,1
28809856,83342162,1
28809856,48125531,1
28809856,34612325,1
28298039,48256984,1
28298039,33915999,1
28298039,63830889,1
57412589,57447230,1
57412589,57901144,1
47490823,58266450,1
04976718,05319538,1
04976718,55836697,1
04976718,20772022,1
04976718,12575749,1
04976718,13466770,1
01313486,06046912,1
01313486,03852391,1
46881535,52610053,1
46881535,57688154,1
46881535,83325381,1
46881535,52938394,1
46881535,55127081,1
46881535,53571951,1
46881535,50965558,1
27370604,30690641,1
27370604,34609503,1
04952396,51372645,1
20663960,50762504,1
05024583,50383902,1
05024583,37480610,1
05024583,36953059,1
05024583,50150082,1
05024583,33075616,1
05024583,08242838,1
05024583,41738095,1
05024583,55033552,1
05024583,10202385,1
09110926,25010370,1
09110926,21816179,1
09110926,39466075,1
09110926,50256091,1
34892620,51666648,1
34892620,56321807,1
34892620,41124509,1
34892620,56908851,1
13966948,34834598,1
13966948,19112682,1
13966948,83367466,1
13966948,48546635,1
11322001,37657858,1
11322001,50735105,1
11322001,52628936,1
11322001,37657857,1
11322001,31598630,1
11322001,50190985,1
11322001,37700829,1
27397410,27491827,1
18087152,35783753,1
26495882,56439858,1
26495882,30369379,1
26495882,37082268,1
26495882,39702115,1
26495882,26805909,1
26495882,26770324,1
26495882,31353578,1
18171321,35140119,1
18171321,57348829,1
18171321,56187505,1
18171321,33962479,1
24585147,43691330,1
24585147,36566244,1
56167438,56904767,1
05054671,41640208,1
05054671,55039592,1
05054671,55039591,1
05054671,38004252,1
05054671,51882053,1
05054671,12778316,1
05458120,10711226,1
32547311,55062107,1
08454441,19351607,1
08454441,63841076,1
08454441,51714217,1
08454441,24837538,1
08454441,19291374,1
11066360,45808161,1
11066360,48552524,1
11066360,83374587,1
11066360,34907486,1
41034185,83342162,1
41034185,51354213,1
08064221,22445325,1
08064221,08068245,1
04916201,41981831,1
04916201,05960071,1
17192091,35027428,1
23328224,24950634,1
48328555,57157601,1
48328555,83650374,1
48328555,55059900,1
48328555,49404135,1
48328555,54965803,1
18954714,56925048,1
18954714,40099275,1
18954714,51009636,1
18954714,40686260,1
18954714,58415768,1
01037427,58460694,1
01037427,56947805,1
01037427,56947806,1
01037427,33295746,1
01037427,32135776,1
33462289,38263933,1
33462289,54352353,1
33462289,49976150,1
33462289,83311464,1
33462289,58312931,1
33462289,54049487,1
52228257,52724925,1
52228257,83584920,1
37416022,39274002,1
37416022,50227993,1
24429020,49404135,1
24429020,39907822,1
24429020,57157601,1
26892234,30680195,1
26892234,53121520,1
26892234,50446091,1
26892234,57711501,1
14097230,21584046,1
14097230,18133996,1
15358889,33744433,1
15358889,35521714,1
15358889,25129117,1
15358889,18037378,1
16615943,54277533,1
16615943,55590398,1
06011816,33595632,1
06011816,44253551,1
06011816,37841067,1
06011816,53382721,1
04443364,23983251,1
04443364,40195862,1
04443364,12298780,1
04443364,19792959,1
04443364,47262312,1
04443364,43182281,1
04443364,48303623,1
04443364,39814966,1
04443364,43233967,1
04443364,54931730,1
04443364,34591310,1
42226877,42497894,1
39836313,49663562,1
39836313,47143868,1
39836313,40952709,1
02148655,35027428,1
48635868,83319640,1
15625840,57145151,1
15625840,31095759,1
15625840,54972801,1
15625840,51034773,1
15625840,55493240,1
15625840,58115694,1
25054717,26967764,1
25054717,36360409,1
25054717,34927765,1
25054717,33764020,1
04882924,42316615,1
04882924,10611492,1
11322001,13279768,1
11322001,24299910,1
11322001,46251157,1
11322001,23200237,1
11322001,52663521,1
11322001,32652197,1
04895066,42754199,1
04895066,51416028,1
04895066,10231587,1
04895066,27115662,1
04895066,32436480,1
04895066,04974689,1
04895066,04896890,1
11299883,24582662,1
11299883,47337578,1
11299883,47196575,1
11299883,54662724,1
11299883,12285161,1
47144718,51715500,1
47144718,50974809,1
41073254,44549511,1
19318958,32693235,1
18273708,18819000,1
18273708,31365986,1
30188335,53472612,1
30188335,33932590,1
30188335,45096265,1
30188335,46633075,1
30188335,43194002,1
30188335,45429712,1
03880941,06011816,1
03880941,41424522,1
03880941,05618831,1
03880941,36015353,1
03880941,39592690,1
03880941,27910799,1
02973413,50765894,1
08708911,19112682,1
08708911,34834598,1
08708911,83367466,1
08708911,14177338,1
08708911,48546635,1
08708911,52153417,1
08708911,28154395,1
49275814,54619214,1
50560053,54545658,1
50560053,51357212,1
50560053,53874270,1
50560053,53620896,1
50560053,55273088,1
50560053,56090606,1
50560053,55207387,1
50560053,58447768,1
50560053,54782375,1
50560053,53874267,1
50560053,53620897,1
14603843,49005717,1
14603843,48905309,1
14603843,55044297,1
14603843,53620897,1
14603843,52710594,1
14603843,49005255,1
14603843,53620896,1
15216786,57112877,1
37797902,83383638,1
37797902,45085822,1
22965051,24437317,1
19138573,57951217,1
19138573,39491373,1
19138573,47376279,1
19138573,42042237,1
19138573,21279131,1
19138573,34845752,1
08569169,33678320,1
08569169,50944200,1
08569169,52224426,1
02846120,17458616,1
49400987,57851937,1
42430618,57157601,1
42430618,83650374,1
42430618,48328555,1
42430618,55059900,1
42430618,46719213,1
42430618,44296529,1
42430618,46167663,1
42430618,49404135,1
42430618,46719330,1
52938394,57688154,1
52938394,83325381,1
52938394,55127081,1
52938394,53571951,1
12312802,30846705,1
12312802,40272576,1
12312802,19552859,1
12312802,20917171,1
22704916,27229328,1
24019363,31671814,1
24019363,41372115,1
24019363,33558212,1
24019363,29318625,1
24019363,40593909,1
07810527,25106362,1
46167663,54965803,1
46167663,57387226,1
54779266,63873012,1
54779266,58421459,1
54779266,57486261,1
53675536,57726453,1
53675536,54790193,1
10453516,39352942,1
10453516,51431935,1
11127340,34633669,1
11127340,83650606,1
11127340,34803644,1
24574133,33714406,1
24574133,47858418,1
24574133,53688481,1
24574133,48661389,1
24574133,57585889,1
24574133,34808701,1
24574133,57585885,1
24574133,57585886,1
24574133,48661339,1
24574133,29329295,1
24574133,57586681,1
24574133,29982883,1
24574133,57859208,1
24574133,52082507,1
24574133,48661347,1
24574133,24902119,1
24574133,48667370,1
24574133,29460787,1
24574133,57586823,1
24574133,57586012,1
11058976,14373109,1
11058976,44246433,1
11058976,37567308,1
11058976,39701877,1
11058976,11158828,1
11058976,16455522,1
11058976,14484483,1
11058976,12703882,1
11058976,19532039,1
11058976,13313677,1
11058976,16845198,1
11058976,14625319,1
11058976,16499871,1
11058976,46084556,1
11058976,36357201,1
11058976,12703958,1
11058976,11188852,1
11058976,27015623,1
11058976,14376007,1
11058976,14603843,1
11058976,11339572,1
11058976,12497824,1
11058976,50841256,1
11058976,46268382,1
11058976,16455543,1
13898557,43543406,1
48042327,83589358,1
32889202,41186603,1
32889202,37814743,1
54888684,55682395,1
13363815,28221037,1
11553007,47725170,1
45276435,57112877,1
45276435,54666354,1
45276435,48585237,1
53014913,56660430,1
53014913,54885487,1
53014913,53722842,1
36747910,45542777,1
36747910,47150118,1
36747910,54978908,1
12455695,26634582,1
12455695,21316122,1
12455695,53043724,1
34437051,47762819,1
50776147,63854616,1
50776147,52279393,1
33703874,51235640,1
29219683,43944195,1
29219683,30532710,1
29219683,30879890,1
29219683,53138231,1
29219683,55853422,1
29219683,57633381,1
29219683,29231415,1
29219683,31211327,1
29219683,55705246,1
23167053,52725302,1
23167053,23177869,1
23167053,54972801,1
23167053,58419253,1
23167053,37408057,1
23167053,52715767,1
23167053,45907772,1
32755479,46965583,1
29193763,83589358,1
29193763,33075616,1
29193763,48042327,1
16875649,16878140,1
16875649,20335130,1
16875649,47390859,1
16875649,45695054,1
16875649,27913379,1
16875649,83342162,1
16875649,44280448,1
16875649,40116767,1
16875649,52823954,1
41019135,83650606,1
41019135,41307302,1
43691330,58279901,1
43691330,83333237,1
43691330,83310292,1
08806801,55154617,1
08806801,41260285,1
08806801,45476449,1
08806801,17169259,1
08806801,18386898,1
05003249,17062826,1
05003249,40777481,1
14556222,56660430,1
08210284,10760586,1
08210284,09110955,1
08210284,19532039,1
08210284,16845198,1
08210284,09032170,1
08210284,09589716,1
08210284,11058976,1
08210284,27015623,1
08210284,09110926,1
08210284,08668308,1
08210284,50841256,1
08210284,16455543,1
18354204,28839535,1
18354204,26050345,1
18354204,21399950,1
18354204,18516869,1
26557523,63851000,1
36585525,42548649,1
28399610,41365205,1
28399610,83308593,1
28399610,51507395,1
28399610,40967006,1
24249629,63851000,1
02934270,56005916,1
02934270,16995727,1
02934270,41441491,1
02934270,44744502,1
02934270,07506820,1
40196036,40364475,1
40196036,40851668,1
55059900,57157601,1
55059900,83650374,1
38628049,45514503,1
38628049,48063233,1
38628049,83904854,1
29800516,38284440,1
29800516,54375531,1
27774887,46633075,1
27774887,43194002,1
27774887,53472612,1
27774887,33932590,1
15255821,43104321,1
15255821,29478160,1
15255821,46714247,1
15255821,44129140,1
30732216,34860254,1
46719213,57157601,1
46719213,83650374,1
46719213,48328555,1
46719213,55059900,1
46719213,49404135,1
46719213,54965803,1
12534508,57285529,1
12534508,14514225,1
12534508,53752478,1
12534508,83914226,1
12534508,27773901,1
12534508,20589457,1
15011981,39380534,1
22377831,83318303,1
22377831,30911737,1
22377831,22747837,1
04558805,55335287,1
04558805,57447230,1
04558805,13441262,1
04558805,52904599,1
04558805,13006347,1
04558805,51576885,1
04558805,54337634,1
04558805,57901144,1
04558805,15522348,1
04558805,57271936,1
04558805,48514425,1
04558805,11140735,1
04558805,37894564,1
04558805,42165186,1
04558805,07791787,1
04558805,19667707,1
04558805,48534725,1
04558805,57412589,1
04558805,44623180,1
04558805,57256870,1
04558805,55838925,1
33615435,33801385,1
33615435,40311143,1
13897581,25450139,1
13897581,39907822,1
13897581,57157601,1
13897581,42365622,1
13897581,29541134,1
13897581,83650374,1
13897581,18406599,1
13897581,48328555,1
13897581,42430618,1
13897581,55059900,1
13897581,46719213,1
13897581,24429020,1
13897581,23472709,1
13897581,44296529,1
13897581,46167663,1
13897581,15693111,1
13897581,49404135,1
13897581,46719330,1
13897581,25232025,1
13897581,25292639,1
13897581,54965803,1
13897581,14862196,1
63804116,63807010,1
63804116,83580423,1
63804116,83733212,1
22983316,43577143,1
22983316,40117474,1
34595112,38344223,1
34595112,52009675,1
20990430,51567127,1
20990430,43598601,1
20990430,24834742,1
20990430,38028570,1
20990430,63807010,1
20990430,50564262,1
10482140,43691330,1
10482140,36566244,1
45373405,53097214,1
45373405,50781406,1
17096222,27079098,1
29329280,29982883,1
29329280,34808701,1
29329280,48661347,1
29329280,47538064,1
29329280,29329396,1
29329280,47858418,1
29329280,48667370,1
29329280,57859208,1
29329280,48661389,1
29329280,52082507,1
29329280,37014309,1
29329280,48661339,1
38244840,52382054,1
56196880,57080615,1
56196880,57155797,1
56196880,56964544,1
23018199,46778045,1
23018199,55957988,1
23018199,53071336,1
11090652,28860289,1
11090652,55903468,1
11090652,29144626,1
11090652,41397871,1
11090652,56335061,1
11090652,43403561,1
11090652,16630928,1
10233096,39380534,1
10233096,15011981,1
04340188,09309377,1
04340188,27989289,1
02729304,03143991,1
02729304,52079366,1
02729304,31893051,1
05306518,06217420,1
05306518,33151180,1
05306518,58022109,1
05306518,13759117,1
05306518,21302215,1
24429020,25450139,1
24429020,29541134,1
24429020,83650374,1
24429020,48328555,1
24429020,55059900,1
24429020,46719213,1
24429020,44296529,1
24429020,46719330,1
06696322,27078567,1
23472709,25450139,1
23472709,42365622,1
23472709,29541134,1
23472709,83650374,1
23472709,48328555,1
23472709,42430618,1
23472709,55059900,1
23472709,46719213,1
23472709,44296529,1
23472709,46719330,1
23472709,54965803,1
23605347,34905026,1
23605347,51621954,1
23605347,52350217,1
23605347,40011155,1
23605347,42604726,1
23605347,53304488,1
07887094,38283892,1
07887094,13657306,1
07887094,13741088,1
47498041,54277533,1
47498041,51023682,1
47498041,52041941,1
47498041,55590398,1
05265480,41101724,1
05265480,08610914,1
05265480,55526910,1
05518819,36634515,1
05518819,47604896,1
05518819,27720828,1
05518819,44823027,1
05518819,29855424,1
05518819,34309111,1
04908636,05783082,1
04908636,53650948,1
04908636,55334119,1
04908636,26780889,1
05059613,39333408,1
05059613,47459363,1
05059613,15313646,1
34682252,83759910,1
34682252,49400762,1
34682252,54652073,1
34682252,41349841,1
46687601,55537919,1
46687601,57080615,1
46687601,54979011,1
48748664,57202732,1
07953621,13518879,1
07953621,31417929,1
02611132,07342268,1
02611132,38000142,1
02611132,39166873,1
02611132,28175584,1
02611132,08201747,1
07318168,14773658,1
07318168,35912699,1
07318168,17900840,1
55317647,56964544,1
32913189,46793672,1
41479172,57718865,1
41479172,45575879,1
28681208,49419600,1
00678180,48546635,1
00678180,34834598,1
00678180,05054671,1
00678180,14309414,1
00678180,08178406,1
00678180,28932294,1
00678180,19112682,1
07000217,63851000,1
07000217,33202757,1
07000217,38086505,1
44962086,56925048,1
44962086,51046785,1
44962086,84137991,1
12532690,23146224,1
30690641,34609503,1
50793030,51072301,1
50793030,55991912,1
00512683,33904753,1
00512683,45883575,1
00512683,33746382,1
00512683,41719884,1
00512683,49404135,1
00512683,39907822,1
00512683,02164629,1
00512683,23472709,1
00512683,57157601,1
00512683,05021725,1
00512683,31124535,1
00512683,27036725,1
44029469,48633627,1
44029469,53774922,1
44029469,52325585,1
45180493,50749622,1
35781981,49406031,1
35781981,63845986,1
13759117,33151180,1
13759117,58022109,1
13759117,21302215,1
28387089,45907772,1
28387089,35517311,1
28387089,43012876,1
28387089,57311619,1
28387089,44175488,1
15570465,53049754,1
15570465,38145465,1
15570465,27444079,1
15570465,23630901,1
15570465,45383755,1
15570465,51649951,1
